id,prix
3600072,559068.6830365509
6200017,94687.25866086036
7600136,425465.34690228105
11200400,529735.1107603088
11500890,1025686.3252996877
11501310,992083.7336950079
11510310,826543.9783023372
11510700,775817.2588839307
13001795,660420.8717129529
16000015,24121.060373350978
23500190,623174.9577238262
23520190,441806.55574483424
34001304,452070.7293918729
34001540,516364.3826471567
40000228,93507.8120971471
40000362,-78689.04826049507
42000006,103397.72236770391
42000127,347011.3033283651
46100204,1108156.752589956
46100504,1617859.9162251651
49500090,353645.2639058903
59000201,827876.5826377124
59000250,819392.687306717
66000140,337339.41843072325
66000265,299913.37848047167
84000335,318013.9825704396
87000213,166081.15608470887
91000320,477829.00086320937
98000750,1167649.0323778093
98020300,883494.2887231559
98020310,844825.7527175993
98020480,1003120.8029675335
98030160,978576.0584938899
98300230,1197843.5221961215
100100050,401469.3450021222
100300280,189263.3269875571
100300500,223474.28929008543
100300530,227881.52799471468
104510230,255012.6332486719
104550540,203929.64708147198
106000044,394204.75708215684
109200390,246489.50054122508
110000040,330066.3270891458
114100131,806300.066112794
114100304,753638.3768437505
114101540,498357.0691110864
114700150,230841.01964516193
120059044,44894.13712666929
121059007,-132735.39491724968
123039147,391547.5035123974
123039207,392128.18929683417
123039346,226690.75280401856
123039424,288343.9375612885
123039626,250881.84540886432
123059127,586571.4875630587
126039213,464410.8439005688
126039252,531975.5522533283
126039256,467927.5887992084
126039413,730349.9186533168
126039467,832584.5808826908
126039599,474151.55835570395
126049217,466512.0955082774
126059018,625065.650270015
126059021,382493.780063957
128500260,225685.75106281787
133000070,90076.29698505253
133000135,458976.13916034997
133000271,297906.5171646774
136000220,644147.8297976479
148000375,723462.0480805784
148000440,349854.53767718375
148000590,748073.606866613
151000075,612870.8343117833
170000215,879271.6977482364
179000505,286374.766075179
179001046,124201.85468114913
179001425,139137.5917860493
182000350,407272.4249879867
191100235,770158.4505259767
191100250,602262.5745377243
191100410,750341.5914962366
191100672,952795.4027680978
194000145,866837.6451764107
194000505,661950.4216786996
200500700,799066.5389653593
200520080,891997.4000359401
200800200,614857.6307548359
203101065,360085.61791381985
203600140,707295.9903533086
203600590,753321.3053351343
203900380,253294.19254168868
203900920,119967.86496558785
205000120,699255.5657487065
205000410,676146.335010998
205000450,658291.7912187725
216500040,557314.862499021
223039254,158013.25378660858
224069084,277410.24129477143
224069129,260824.68038967252
225039069,740737.4363345504
225039082,823095.4931635112
225039145,526659.2899321839
225039175,502294.07070506364
225039177,573255.6435082853
225069013,772591.5541852266
225069017,703596.3632878885
226039075,846643.8692779988
226039214,505139.65568846464
226059103,598991.5306776091
236500050,403550.9230075255
239000155,839865.6036646962
240000130,667282.9117692336
241900020,489104.88417106867
241900160,510417.29842697084
251300260,427373.38445740193
251500080,1601256.087280184
252000400,355269.9300707951
253600150,563904.2112489194
254000100,820550.8365941346
254000695,314439.33828177303
254000735,252021.20639996976
255000270,476614.416957736
255370420,255477.03833743185
255400060,858326.1658984423
255450040,400575.15345457196
255450410,331210.5880627632
255550190,478366.48574187607
257000057,203293.07283221185
258500059,910454.2901939526
259600330,427577.24453917146
259600530,415139.55406981707
259900160,647234.6616432294
263000253,487244.96275574714
263000324,736782.0201515555
263000327,493067.02928861976
269000070,551874.380569987
269000221,761729.4464342818
269000615,653743.6938115284
272000125,297699.3077272102
272000620,133846.54091106355
273800100,226780.1517221704
280610020,1370537.8280465826
291310150,226076.8363339752
291310340,550245.6928821355
291310610,247754.5816596225
293000036,441039.1591652036
293000145,267949.82791564614
293070010,787348.270564124
293070120,831526.4422893599
293610040,890247.0910461098
293620220,944109.3244725019
293720180,543548.5375818983
293760150,1081513.516090326
293800120,979949.427227363
293800680,1360383.87569917
293910030,777542.4306556433
301400320,169406.09731175005
301400830,190764.55833382905
301400850,177880.46118938923
301400940,195777.64766748995
301401410,245022.6054987535
302000065,128492.43058618903
302000375,252760.910011217
304100010,203399.83779189736
305000310,679226.6439555064
316000190,169373.74046543986
321059091,199793.35272718966
322059049,203606.34426629543
322059095,335095.2117969245
322069180,790834.5678238049
323049176,439864.58962123096
323089134,68808.0241786614
323089173,358704.23838379234
324069015,889372.1565112472
324069058,433623.1952359602
325059086,984827.9878349304
325059131,474543.6948334724
326069104,1141040.4441984817
339350150,812902.4790698141
339600090,354278.4910792336
345700040,224380.71698536724
345700180,191942.68588863313
345700340,211830.81474858522
372000040,400593.84959775954
375000230,567295.425009951
405100295,482014.0385154113
408100050,414086.87148537487
411100020,454531.8646128848
414100630,461978.2449100837
421000285,194114.162848413
421049116,251969.42465752363
421049254,141891.36544282734
421059018,194027.40592887998
421079105,129579.48181738704
422069067,448702.1695486754
423049067,186083.47142615914
423059360,420124.3837182671
423059387,730591.6236059368
424049043,767498.1568325236
424069010,598516.9920628369
424069018,1055957.6706601381
424069088,330507.787013717
424069206,861252.1149872243
424069279,1573418.5841631517
425049181,355508.63211885095
425059103,554453.2485299334
425069102,1060016.9979915395
425069104,756281.4268949553
425079100,622839.9754303247
426069095,620176.2822599187
