id,prix
3600072,560176.809191851
6200017,94720.62002076022
7600136,425518.9001402687
11200400,529435.995216338
11500890,1025483.4769120943
11501310,993017.9761640858
11510310,827410.8455301803
11510700,775489.341963185
13001795,661822.6788744386
16000015,24342.335652200505
23500190,623960.262005059
23520190,441304.81086864136
34001304,453024.8841688391
34001540,516881.6372808125
40000228,93982.25249077193
40000362,-78281.87939609773
42000006,103590.22237067483
42000127,347330.0466923844
46100204,1109882.1942902561
46100504,1619960.1090244781
49500090,353730.7275857609
59000201,828363.8415892329
59000250,820084.8926501777
66000140,337328.9038296696
66000265,299968.4966239538
84000335,318226.12102573924
87000213,166274.56406938098
91000320,477517.6659082975
98000750,1167888.9242325407
98020300,883726.5839739498
98020310,845130.3524089735
98020480,1003359.1099343579
98030160,978876.3440255877
98300230,1197584.2796090897
100100050,400962.4579416942
100300280,189355.70579042844
100300500,223559.95945315622
100300530,227963.86704169028
104510230,255236.63900781982
104550540,203964.72739069723
106000044,393953.8057622593
109200390,246616.9825730007
110000040,331264.1269045081
114100131,805373.3547347765
114100304,752619.7988401856
114101540,497497.14143089764
114700150,231030.8037970122
120059044,45267.93273947947
121059007,-132453.16462826915
123039147,391377.6711381357
123039207,393188.62887191586
123039346,226586.125866374
123039424,288417.3553150501
123039626,252017.27343673073
123059127,587697.6948544662
126039213,464007.04820337705
126039252,531447.9444190618
126039256,467425.55055004917
126039413,729844.1393229868
126039467,831929.9082363155
126039599,474509.42161797546
126049217,465502.5804558005
126059018,624679.0182676297
126059021,382041.95147060417
128500260,225962.47316339426
133000070,90384.66872367077
133000135,459388.7071536165
133000271,297845.45344993286
136000220,644305.4518328886
148000375,723266.9254618268
148000440,349835.1936282795
148000590,748388.2748968434
151000075,612593.7357529979
170000215,880207.4656738918
179000505,287894.4325111862
179001046,124545.66046553664
179001425,140668.4341770541
182000350,407731.0684379395
191100235,769790.3338805791
191100250,602208.9544949364
191100410,750328.8351504039
191100672,952749.0907990318
194000145,866918.4913427439
194000505,662354.2735614236
200500700,798402.8045396339
200520080,891275.419323815
200800200,614432.3322523367
203101065,361141.61726900004
203600140,707200.679291172
203600590,753098.7926671933
203900380,253280.94374688528
203900920,119895.8943561893
205000120,699256.9851731788
205000410,676243.5657231268
205000450,658337.5308334287
216500040,557678.5153696965
223039254,158021.33593084477
224069084,277298.00885275565
224069129,260952.1657597255
225039069,741481.2394473832
225039082,822826.0047833007
225039145,526463.5226343852
225039175,501574.77887821756
225039177,572633.5114021134
225069013,772075.3464099672
225069017,703243.5416926574
226039075,845893.9784732517
226039214,504487.97029607557
226059103,598406.1463538911
236500050,405245.50720208697
239000155,840723.904773904
240000130,668046.2426486295
241900020,489165.05305342935
241900160,510467.7507404145
251300260,427505.4806760531
251500080,1601373.8551388364
252000400,355828.679514898
253600150,562972.7869689073
254000100,821162.9000419658
254000695,314476.58346044086
254000735,252306.08427157812
255000270,476058.2274468299
255370420,256029.3499194663
255400060,858245.8219297137
255450040,401097.223457573
255450410,331811.4590966683
255550190,477911.7552587446
257000057,203611.8593481984
258500059,911591.104928596
259600330,427163.6303070914
259600530,415916.7386921551
259900160,647101.496484993
263000253,486763.257263219
263000324,736002.2080033999
263000327,492642.9216278102
269000070,551784.5589321759
269000221,763207.9801517706
269000615,655230.7665789854
272000125,297803.47122147493
272000620,133852.41410060786
273800100,227126.53192490898
280610020,1370506.4414704498
291310150,226128.95335960947
291310340,551486.6350074168
291310610,248844.2962644156
293000036,441039.9468396809
293000145,267996.08961484395
293070010,787243.2807951253
293070120,831403.7189762872
293610040,889416.1112915706
293620220,944191.3462042492
293720180,542545.0485184472
293760150,1082755.686823232
293800120,979648.2955144923
293800680,1359983.3401751723
293910030,776894.0980349388
301400320,169578.68093219958
301400830,190949.60554945283
301400850,178064.7996147778
301400940,195950.36289161257
301401410,245159.66327740066
302000065,128749.57255595736
302000375,253062.63766123168
304100010,203523.36102890782
305000310,679407.7447379064
316000190,169612.55250082724
321059091,200333.20639052056
322059049,203816.16594923846
322059095,335436.8466717284
322069180,790988.2305336874
323049176,440061.1929986086
323089134,69400.4711235445
323089173,359474.77455495857
324069015,889852.4660479035
324069058,434779.5623596739
325059086,984835.9351202231
325059131,473984.4632004928
326069104,1141571.5247846898
339350150,812626.6227199193
339600090,354020.8184783142
345700040,224517.1722484436
345700180,192105.93717900477
345700340,211997.86964884214
372000040,402678.5640038755
375000230,567253.6480856966
405100295,481393.78770410083
408100050,413658.99457650445
411100020,454076.8305112701
414100630,461294.88182049803
421000285,194074.22167875431
421049116,252196.5238822382
421049254,142081.92879810743
421059018,194732.75574449264
421079105,130141.65866151266
422069067,448862.4510509204
423049067,186426.3121576365
423059360,420154.86401904933
423059387,730557.5016619768
424049043,766988.5309571754
424069010,598597.9686850216
424069018,1056392.1808172818
424069088,330592.33162052
424069206,861450.9507268723
424069279,1574680.8217139225
425049181,355348.9576396849
425059103,554047.7250103783
425069102,1059700.1976899933
425069104,756099.9663049337
425079100,623106.1236347836
426069095,619784.9471129458
427000065,856745.9245303553
430000175,432907.91683497094
438000015,747876.2678544503
442000175,414750.65218202583
446000010,489460.7793769073
452001890,802040.5378388371
458000235,491752.2837522384
461002050,394648.3411876466
461003251,376662.8039344307
461004195,483482.7015124168
472000055,642714.4638060983
475000004,368052.75361449085
475000080,610269.1760858502
475000605,888139.1920800861
475001295,657468.1286646705
476000017,434347.13410231285
480000170,600488.8284188565
486000520,1195210.1925869044
486000565,1047386.184113523
486000597,953131.6460484173
492000475,427958.2871184405
510000641,712194.379296964
510002506,284242.85927516036
510002519,272492.44894937985
510002995,523686.35362236015
510003230,618580.2529220488
514500235,346070.27677333914
518500210,838322.5751366448
518500480,1939714.5361218583
518500610,752607.42066334
521079025,849049.160802057
522039103,266243.45598791353
522049122,343224.5893944334
522069111,463428.8355880659
522079022,614780.1162055787
524059063,1186359.417387424
524059093,521108.0669649448
524069011,594218.2731755804
524069075,529703.0758247431
524069115,728810.623297995
525049085,644670.1512323152
526059183,585687.0479294714
534000080,254618.80352044664
537000075,437793.3759643566
537000445,279781.4560764786
538000390,187973.27731006406
546000245,532876.1429586764
546000910,740820.2346952837
546001060,726792.7421388607
558100090,613843.9449251126
565300110,706590.6733363401
567000025,1033075.9121647011
567000408,366912.43783257715
579000096,753615.3157265689
579000595,624250.0388134029
579003240,803920.8201322611
579003645,932568.525958268
582000065,675221.248313887
582000185,491011.53329077177
586000020,1215608.7011205386
587550340,992835.990598103
603000150,389622.75203431956
617000089,60054.10377900861
621069057,645843.1130856033
622059019,375291.76380574517
622100074,917563.7210347336
623049093,40433.82810129039
624111000,1167890.5426587593
625049359,406454.16494826786
625069064,815285.8049208578
626049058,651797.4011577871
626059155,409279.8957131263
627300145,1004262.9098819699
629400340,1022265.0586755108
629420080,724255.7413465958
629420260,748879.6826464739
629420480,810628.8850654494
629800520,1244158.0887637567
629810560,975239.9110075887
641900050,554809.1297108661
642800130,725207.0861942079
643000110,324162.80208033137
643300010,450892.79132117145
643400130,392727.78648869507
644000040,1139688.464879414
644200065,748291.8145245966
644210020,751776.9885822665
646910560,279891.6270702984
669000210,1096766.9740743246
686200510,681142.4712639358
686200740,579272.7165126782
686400060,601956.0277478527
686400670,643772.434764063
686450080,824917.5420417245
686550040,1122419.8190967496
705700240,313061.90630139224
705700960,218610.94966903888
711000070,557240.4117448907
713500030,1403475.067121422
717000225,204899.83753564022
720079001,844821.173245145
721069087,786127.5069159847
722039049,767098.246075226
722039087,150246.6799244117
722079015,270481.7588482257
722079104,236195.8766556587
723000226,1096698.9478301685
723049274,350980.08167357557
723049301,398440.96522241645
723069013,309224.5930600446
723069135,449492.5650362652
723099065,195465.3836621102
726049184,331191.3239877727
726049217,568620.374740554
726059344,616134.117863154
726059485,549864.717990255
732000160,352140.8677840959
739980360,346763.2064536866
740500010,285528.87351202033
741500010,153633.2019476872
745530180,1161065.6655702647
764000180,290877.4503537994
765000060,500079.95747157
774101755,271377.3222622629
782700150,362657.359735189
789000550,397123.20838316344
795000820,189859.0648548957
795002375,136628.95739633404
797000258,643027.3993908148
797000276,367511.9016832616
798000337,317007.9951440003
798000342,307536.85434110276
806000020,247441.5529217478
806800400,375344.98496801965
806800420,234481.03896362148
807800020,257911.2786471676
808300310,468885.01113935374
809001520,772801.7549203243
809002390,563890.1095261034
809002435,731759.0994361173
809002705,806613.246518692
809003160,491982.3651771974
811000055,1046600.1982160117
820079101,322122.01921331696
821049123,645454.9439839255
822039084,1477970.8086435776
822059038,631730.463727152
822059059,53990.63521954976
822069066,204754.41991533898
824059293,584370.2825584766
824069188,619724.385045236
825059271,891016.4787514862
825079024,820121.852550691
826069002,381939.63324260525
826069016,741116.9145389851
829000160,322145.1914185267
844000425,82375.2605510857
847100021,619959.8345255163
853200040,1496583.6445656326
853400240,756858.7520899158
853600150,1512450.728998674
853600310,1581348.4537482094
855700170,689071.8317756485
859000110,26612.10029209219
866400040,607589.8973091748
868000175,673978.1215460729
868000305,324064.9871149417
868000575,953032.0978917982
868001435,1329112.0751426946
868002080,785020.3039390277
871000065,204801.42962352
871001085,487174.9240145292
880000005,254816.13279620372
880000189,194771.54148483835
880000208,365294.41107355617
886000015,340544.6885117721
889000025,424568.7283351179
898000220,152103.8943022918
904000045,651595.1371198948
908000010,543310.4229646381
913000340,502922.5256282594
920069053,40990.43295664154
921049141,812701.6083221566
921059132,176893.96280495636
921059200,46361.86648136936
922069169,471885.803728221
923000095,583479.8296599966
923000115,767859.4491640087
923000280,985865.0412066337
923000425,762842.0805144068
923049203,249163.83133157156
923049468,158731.0459215995
923059206,434338.28641383164
924059233,593226.8099063244
925049318,555021.5098236557
925059078,534521.246318413
925069100,960284.4051976334
925069123,374182.5912001785
