id,prix
3600072,568032.6
6200017,246187.89
7600136,410650.88
11200400,553818.8
11500890,833547.5
11501310,767040.9
11510310,710841.0
11510700,731910.75
13001795,278374.22
16000015,205659.9
23500190,562733.56
23520190,472225.6
34001304,514344.3
34001540,589742.2
40000228,157418.48
40000362,175836.28
42000006,238636.56
42000127,297945.97
46100204,1603604.8
46100504,2036541.8
49500090,335595.9
59000201,702159.7
59000250,674800.2
66000140,436291.88
66000265,443099.97
84000335,283030.22
87000213,240101.53
91000320,467757.44
98000750,1004531.0
98020300,770089.0
98020310,718160.75
98020480,825727.5
98030160,816867.2
98300230,1361855.6
100100050,299103.97
100300280,300687.22
100300500,283843.38
100300530,280269.66
104510230,247496.53
104550540,243469.88
106000044,445319.62
109200390,206267.28
110000040,276539.28
114100131,524552.3
114100304,518404.53
114101540,349415.12
114700150,217565.06
120059044,486037.94
121059007,274666.22
123039147,389900.7
123039207,314933.4
123039346,353381.97
123039424,296960.8
123039626,284268.75
123059127,554554.06
126039213,342281.53
126039252,427982.2
126039256,417083.6
126039413,495936.75
126039467,579006.56
126039599,463063.9
126049217,367057.47
126059018,431866.0
126059021,367410.56
128500260,287503.44
133000070,153893.28
133000135,370739.06
133000271,337339.8
136000220,633269.6
148000375,792537.7
148000440,379707.78
148000590,699400.9
151000075,721572.7
170000215,846867.7
179000505,244524.34
179001046,180960.78
179001425,232837.89
182000350,417714.1
191100235,959780.9
191100250,748567.2
191100410,957827.4
191100672,1086060.6
194000145,728124.2
194000505,605551.0
200500700,528514.25
200520080,559943.56
200800200,552637.3
203101065,450835.72
203600140,566782.1
203600590,631948.1
203900380,344645.94
203900920,401926.78
205000120,677907.1
205000410,590298.75
205000450,621753.75
216500040,346237.38
223039254,335672.1
224069084,575778.4
224069129,517913.72
225039069,656653.5
225039082,789065.7
225039145,454715.94
225039175,717161.7
225039177,617759.25
225069013,795107.75
225069017,684689.44
226039075,693526.3
226039214,398589.25
226059103,453715.6
236500050,329491.8
239000155,457472.88
240000130,541090.0
241900020,361553.78
241900160,372608.34
251300260,299829.78
251500080,2620135.2
252000400,322108.0
253600150,371975.88
254000100,635052.75
254000695,406898.34
254000735,281850.28
255000270,410143.97
255370420,331989.72
255400060,833676.06
255450040,401407.8
255450410,337206.44
255550190,340686.75
257000057,221079.4
258500059,708301.6
259600330,465556.47
259600530,481249.5
259900160,695065.7
263000253,486097.28
263000324,761947.06
263000327,404760.47
269000070,684587.0
269000221,799152.8
269000615,685846.75
272000125,405415.44
272000620,350963.38
273800100,242580.52
280610020,981026.9
291310150,357554.94
291310340,518653.6
291310610,373155.8
293000036,516475.22
293000145,379754.5
293070010,858081.8
293070120,878725.1
293610040,648589.94
293620220,885935.06
293720180,400975.8
293760150,931001.4
293800120,746686.7
293800680,1182891.8
293910030,714181.4
301400320,237564.78
301400830,253899.81
301400850,240856.16
301400940,255946.02
301401410,287155.25
302000065,183620.53
302000375,224645.66
304100010,254964.2
305000310,719845.06
316000190,235949.05
321059091,266097.8
322059049,309776.72
322059095,271726.28
322069180,656366.3
323049176,364004.84
323089134,275859.78
323089173,426431.62
324069015,782376.1
324069058,581558.5
325059086,1029626.8
325059131,486683.06
326069104,927222.0
339350150,723364.8
339600090,379564.72
345700040,275862.78
345700180,251531.95
345700340,262076.94
372000040,267920.53
375000230,553690.06
405100295,345532.66
408100050,327995.22
411100020,340627.9
414100630,361302.6
421000285,301826.9
421049116,199858.64
421049254,182465.81
421059018,300900.8
421079105,312801.34
422069067,503232.3
423049067,198489.66
423059360,400163.03
423059387,547572.6
424049043,1140289.0
424069010,626172.1
424069018,812458.44
424069088,445768.94
424069206,768404.6
424069279,1464633.0
425049181,378119.72
425059103,529822.56
425069102,990039.1
425069104,663090.9
425079100,419586.03
426069095,514051.1
427000065,790854.44
430000175,559583.2
438000015,629555.8
442000175,509864.56
446000010,555219.56
452001890,775835.6
458000235,516358.56
461002050,435633.28
461003251,415566.3
461004195,440185.78
472000055,596452.3
475000004,444969.9
475000080,536642.3
475000605,810797.44
475001295,645219.56
476000017,468434.06
480000170,663178.4
486000520,1059245.2
486000565,1037360.6
486000597,957399.25
492000475,273434.66
510000641,695295.9
510002506,472345.53
510002519,476951.94
510002995,737089.44
510003230,621124.25
514500235,456278.5
518500210,784634.4
518500480,2445623.0
518500610,754884.0
521079025,653038.25
522039103,410507.66
522049122,281726.3
522069111,528350.94
522079022,605294.44
524059063,1964401.4
524059093,706456.1
524069011,695917.25
524069075,555623.2
524069115,872443.8
525049085,555288.75
526059183,407946.16
534000080,330440.22
537000075,254082.53
537000445,209690.34
538000390,320495.2
546000245,500777.47
546000910,625205.1
546001060,716276.56
558100090,582518.6
565300110,458514.0
567000025,802939.0
567000408,413919.53
579000096,694446.0
579000595,608411.56
579003240,713146.75
579003645,714086.8
582000065,702803.25
582000185,595222.44
586000020,1177822.6
587550340,605974.06
603000150,298087.4
617000089,205803.03
621069057,725801.25
622059019,410104.9
622100074,691643.7
